,pesquisa,titulo,link,comentario,comentario_ingles
305,perfume importado,Colonia Lancaster 100ml Importado Argentino Original,https://produto.mercadolivre.com.br/MLB-1015600324-colonia-lancaster-100ml-importado-argentino-original-_JM#position=53&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,Produto falso.,fake product
306,perfume importado,Colonia Lancaster 100ml Importado Argentino Original,https://produto.mercadolivre.com.br/MLB-1015600324-colonia-lancaster-100ml-importado-argentino-original-_JM#position=53&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,"Muito bom, estou usando e gostando muito.
Brevemente comprarei mais.","very good im using it and enjoying it very much
i will buy more soon"
307,perfume importado,Colonia Lancaster 100ml Importado Argentino Original,https://produto.mercadolivre.com.br/MLB-1015600324-colonia-lancaster-100ml-importado-argentino-original-_JM#position=53&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,"Muito bom perfume, dentro das expectativas.",very good perfume within expectations
308,perfume importado,Perfume Scuderia Ferrari Black Edt M 125ml Original Envio Já,https://produto.mercadolivre.com.br/MLB-3326570233-perfume-scuderia-ferrari-black-edt-m-125ml-original-envio-ja-_JM#position=49&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,Produto com aroma bem fraco. Nao fixa.,product with very weak aroma not fixed
309,perfume importado,Colonia Lancaster 100ml Importado Argentino Original,https://produto.mercadolivre.com.br/MLB-1015600324-colonia-lancaster-100ml-importado-argentino-original-_JM#position=53&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,Maravilha de cheiro estou gostando muito.,wonderful smell i like it very much
310,perfume importado,Colonia Lancaster 100ml Importado Argentino Original,https://produto.mercadolivre.com.br/MLB-1015600324-colonia-lancaster-100ml-importado-argentino-original-_JM#position=53&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,"Fraco, praticamente sem fixador. Falsificado.",weak practically no fastener
311,perfume importado,Kit 2 Perfumes Cuba Paris Importados 100ml Royal E Gold,https://produto.mercadolivre.com.br/MLB-3282974835-kit-2-perfumes-cuba-paris-importados-100ml-royal-e-gold-_JM#position=50&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,Muito bom.,very good
312,perfume importado,Colonia Lancaster 100ml Importado Argentino Original,https://produto.mercadolivre.com.br/MLB-1015600324-colonia-lancaster-100ml-importado-argentino-original-_JM#position=53&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,Nao e o mesmo cheiro do antigo lancaster razoavel.,its not the same smell as the old reasonable lancaster
313,perfume importado,Kit 2 Perfumes Cuba Paris Importados 100ml Royal E Gold,https://produto.mercadolivre.com.br/MLB-3282974835-kit-2-perfumes-cuba-paris-importados-100ml-royal-e-gold-_JM#position=50&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,"Muito bom ,o cheiro fica no ambiente,e permanece na roupa e no corpo ,por muito tempo !.",very good the smell stays in the environmentand stays on the clothes and body for a long time 
314,perfume importado,Perfume Importado Animale For Men 100ml Original C/nf,https://produto.mercadolivre.com.br/MLB-3230448724-perfume-importado-animale-for-men-100ml-original-cnf-_JM#position=47&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,Muito bom.,very good
315,perfume importado,Perfume Scuderia Ferrari Black Edt M 125ml Original Envio Já,https://produto.mercadolivre.com.br/MLB-3326570233-perfume-scuderia-ferrari-black-edt-m-125ml-original-envio-ja-_JM#position=49&search_layout=grid&type=item&tracking_id=676d183b-ce1c-40b2-b688-703aec836f2f,Simplesmente perfeito.,just perfect
316,purificador de ar,Mini Umidificador Ar Portátil Purificador Usb Colorido U39,https://produto.mercadolivre.com.br/MLB-1696581099-mini-umidificador-ar-portatil-purificador-usb-colorido-u39-_JM#position=43&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Produto bom e de qualidade. Recomendo.,good and quality product i recommend it
317,purificador de ar,Purificador Ar Esterilizador Ozônio Ozonizador,https://produto.mercadolivre.com.br/MLB-1939466214-purificador-ar-esterilizador-oznio-ozonizador-_JM#position=12&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Funciona muito bem eu recomendo a todos do mercado.,it works very well i recommend it to everyone in the market
318,purificador de ar,Purificador Ionizador Ozonizador Ar 80m³ Original Bivolt +nf,https://produto.mercadolivre.com.br/MLB-1331950233-purificador-ionizador-ozonizador-ar-80m-original-bivolt-nf-_JM#position=2&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Produto totalmente dentro do anunciado. Superou minhas expectativas.,product totally within the advertised it exceeded my expectations
319,purificador de ar,Purificador/esterilizador De Ar Sterilair Str-4 Bivolt Preto,https://produto.mercadolivre.com.br/MLB-847825031-purificadoresterilizador-de-ar-sterilair-str-4-bivolt-preto-_JM#position=16&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Muito bom. Comprei pra. Minha filha.,very good i bought it for my daughter
320,purificador de ar,Umidificador De Ar Aromatizador Purificador Portátil Led Rgb,https://produto.mercadolivre.com.br/MLB-3092402854-umidificador-de-ar-aromatizador-purificador-portatil-led-rgb-_JM#position=3&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Muito bom funciona perfeitamente top.,very good works perfectly top
321,purificador de ar,Umidificador Ultrassônico Usb Madeira Difusor Aroma Tulipa,https://produto.mercadolivre.com.br/MLB-2131800960-umidificador-ultrassnico-usb-madeira-difusor-aroma-tulipa-_JM#position=14&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Muito bom.,very good
322,purificador de ar,Purificador/esterilizador De Ar Sterilair Str4 Bivolt Branco,https://produto.mercadolivre.com.br/MLB-847825048-purificadoresterilizador-de-ar-sterilair-str4-bivolt-branco-_JM#position=8&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Excelente. Fiquei muito satisfeito.,excellent i was very pleased
323,purificador de ar,Umidificador De Ar Aromatizador Purificador Portátil Led Rgb,https://produto.mercadolivre.com.br/MLB-2782579750-umidificador-de-ar-aromatizador-purificador-portatil-led-rgb-_JM#position=4&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Produto conforme anunciado.,product as advertised
324,purificador de ar,Mini Umidificador Ar Portátil Purificador Usb Colorido U39,https://produto.mercadolivre.com.br/MLB-1696581099-mini-umidificador-ar-portatil-purificador-usb-colorido-u39-_JM#position=43&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Produto de primeira qualidade. Muito bom!!.,firstrate product very good
325,purificador de ar,Purificador/esterilizador De Ar Sterilair Str-4 Bivolt Preto,https://produto.mercadolivre.com.br/MLB-847825031-purificadoresterilizador-de-ar-sterilair-str-4-bivolt-preto-_JM#position=16&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Excelente produto desde sempre.,excellent product since always
326,purificador de ar,Umidificador De Ar Aromatizador Purificador Portátil Led Rgb,https://produto.mercadolivre.com.br/MLB-3053850111-umidificador-de-ar-aromatizador-purificador-portatil-led-rgb-_JM#position=11&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,"Achei muito pequeno, mas e excelente. Recomendo!.",i found it very small but it is excellent i recommend it
327,purificador de ar,Purificador/esterilizador De Ar Sterilair Str-4 Bivolt Preto,https://produto.mercadolivre.com.br/MLB-847825031-purificadoresterilizador-de-ar-sterilair-str-4-bivolt-preto-_JM#position=16&search_layout=stack&type=item&tracking_id=bdb321f4-2876-4263-b812-95dc9825f4f6,Muito bom o produto funciona.,very good product works
328,relogio,Relógio Masculino Esportivo Militar Digital Smael 1545,https://produto.mercadolivre.com.br/MLB-1099374202-relogio-masculino-esportivo-militar-digital-smael-1545-_JM#position=49&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Otimo cumpre tudo que promete !!.,it fulfills everything it promises 
329,relogio,Relógio De Parede Grande Led Digital P/ Academia Hospital,https://produto.mercadolivre.com.br/MLB-2219654910-relogio-de-parede-grande-led-digital-p-academia-hospital-_JM#position=15&search_layout=grid&type=item&tracking_id=97ad616e-f1d7-42c1-8996-2892a683f939,Muito bom!.,very good
330,relogio,Relógio De Parede Grande Led Digital P/ Academia Hospital,https://produto.mercadolivre.com.br/MLB-2889444328-relogio-de-parede-grande-led-digital-p-academia-hospital-_JM#position=44&search_layout=grid&type=item&tracking_id=97ad616e-f1d7-42c1-8996-2892a683f939,Eu gostei do produto adorei.,i liked the product i loved it
331,relogio,Relógio Digital Esporte Bracelete Led Masculino Feminino,https://produto.mercadolivre.com.br/MLB-2674591864-relogio-digital-esporte-bracelete-led-masculino-feminino-_JM#position=37&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,"Amei o produto eu recomendo, produto de qualidade. Darei uma nota e concerteza que darei nota 10.",i love the product i recommend quality product ill give you a grade and im sure ill give you a 10
332,relogio,Relógio De Paredes - Decorativo Modelo Cozinha Promoção,https://produto.mercadolivre.com.br/MLB-1307922276-relogio-de-paredes-decorativo-modelo-cozinha-promoco-_JM#position=49&search_layout=grid&type=item&tracking_id=97ad616e-f1d7-42c1-8996-2892a683f939,Muito fraco.,very poor
333,relogio,Relógio Digital Esporte Bracelete Led Masculino Feminino,https://produto.mercadolivre.com.br/MLB-2674591864-relogio-digital-esporte-bracelete-led-masculino-feminino-_JM#position=37&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Otimo produto.,great product
334,relogio,Relógio Feminino Champion Digital Espelhado Dourado Ou Rose,https://produto.mercadolivre.com.br/MLB-1684169117-relogio-feminino-champion-digital-espelhado-dourado-ou-rose-_JM#position=27&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Perfeito lindo.,perfectly beautiful
335,relogio,Relógio Digital Esporte Bracelete Led Adulto Infantil Masculino Feminino Barato,https://produto.mercadolivre.com.br/MLB-1288571716-relogio-digital-esporte-bracelete-led-adulto-infantil-masculino-feminino-barato-_JM#position=23&search_layout=grid&type=item&tracking_id=f304a51f-93b7-410f-bb24-bd7b0eb2f73d,Otimo custo beneficio! facil de manusear.,great value for money easy to handle
336,sapatos sociais masculinos,Kit 3 Pares Sapato Social Masculino Couro Ecológico Clássico,https://produto.mercadolivre.com.br/MLB-1202603777-kit-3-pares-sapato-social-masculino-couro-ecologico-classico-_JM#position=19&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Meu esposo gostou do presente o hit dos 3 sapatos social.,my husband liked the present the hit of the 3 shoes social
337,sapatos sociais masculinos,Kit 2 Pares Sapatos De Couro Legitimo Ref - Tr 02,https://produto.mercadolivre.com.br/MLB-1794898700-kit-2-pares-sapatos-de-couro-legitimo-ref-tr-02-_JM#position=43&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Muito bonitos!.,very beautiful
338,sapatos sociais masculinos,Kit 3 Pares Sapato Social Masculino Couro Legítimo Ref-3 4 *,https://produto.mercadolivre.com.br/MLB-1343255012-kit-3-pares-sapato-social-masculino-couro-legitimo-ref-3-4--_JM#position=18&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Gostei simplesmente gostei.,i just liked it
339,sapatos sociais masculinos,Kit 3 Pares De Sapato Social Masculino Uniforme Atacado Leve,https://produto.mercadolivre.com.br/MLB-1458879687-kit-3-pares-de-sapato-social-masculino-uniforme-atacado-leve-_JM#position=21&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,"Muito obrigado, produto muito bom.",thank you very much very good product
340,sapatos sociais masculinos,Sapato Social Masculino Confortavel Couro Ortopedico Fivela,https://produto.mercadolivre.com.br/MLB-1502985327-sapato-social-masculino-confortavel-couro-ortopedico-fivela-_JM#position=20&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Produto bom.,good product
341,sapatos sociais masculinos,Kit 3 Pares Sapato Social Masculino Couro Legítimo Ref-3 4 *,https://produto.mercadolivre.com.br/MLB-1343255012-kit-3-pares-sapato-social-masculino-couro-legitimo-ref-3-4--_JM#position=18&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Otimo produto vou presentear maus esposo mais vezes.,great product i will present bad husband more often
342,sapatos sociais masculinos,Kit 2 Pares Sapatos De Couro Legitimo Ref - Tr 02,https://produto.mercadolivre.com.br/MLB-1794898700-kit-2-pares-sapatos-de-couro-legitimo-ref-tr-02-_JM#position=43&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,"Muito bom.
Gostei desse modelo.
De sapatos.","very good
i like this model
with shoes"
343,sapatos sociais masculinos,Kit 3 Pares Sapatos Sociais Masculino Evangélico + Brindes,https://produto.mercadolivre.com.br/MLB-1832041298-kit-3-pares-sapatos-sociais-masculino-evangelico-brindes-_JM#position=11&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Muito acima do esperado. Excelentes produtos.,much higher than expected excellent products
344,sapatos sociais masculinos,Kit De 3 Pares Sapato Social + Cinto Brinde Frete Grátis,https://produto.mercadolivre.com.br/MLB-1375779442-kit-de-3-pares-sapato-social-cinto-brinde-frete-gratis-_JM#position=39&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,"Lindo como anunciado ,amei muito bom.",beautiful as advertised i loved it very well
345,sapatos sociais masculinos,Kit 3 Pares Sapato Social Masculino Couro Legítimo Ref-3 4 *,https://produto.mercadolivre.com.br/MLB-1343255012-kit-3-pares-sapato-social-masculino-couro-legitimo-ref-3-4--_JM#position=18&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Gostei do produto.,i like the product
346,sapatos sociais masculinos,Kit 2 Pares Sapatos De Couro Legitimo Ref - Tr 02,https://produto.mercadolivre.com.br/MLB-1794898700-kit-2-pares-sapatos-de-couro-legitimo-ref-tr-02-_JM#position=43&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Meu marido usou o primeiro dia abril do lado.,my husband used the first day of april next door
347,sapatos sociais masculinos,Kit 3 Pares Sapato Social Masculino Verniz  Carteira E Cinto,https://produto.mercadolivre.com.br/MLB-1202602897-kit-3-pares-sapato-social-masculino-verniz-carteira-e-cinto-_JM#position=10&search_layout=grid&type=item&tracking_id=2675293d-ad80-4c28-9e6b-d6c88c55107a,Mas o menos.,but the least
348,smart tv,Smart Tv Led LG 55 Uhd 4k Thinq Ai  Hdmi  Usb 55uq801c,https://produto.mercadolivre.com.br/MLB-2783694650-smart-tv-led-lg-55-uhd-4k-thinq-ai-hdmi-usb-55uq801c-_JM#position=50&search_layout=grid&type=item&tracking_id=21a99236-66af-4f01-89a4-0ea889269f38,Muito boa a tv. Recomendo.,very good tv i recommend it
349,smart tv,Smart Tv 32'' Hd Led Roku Tv Hdmi Ptv32g70rch Philco Bivolt,https://produto.mercadolivre.com.br/MLB-2028532865-smart-tv-32-hd-led-roku-tv-hdmi-ptv32g70rch-philco-bivolt-_JM#position=46&search_layout=grid&type=item&tracking_id=21a99236-66af-4f01-89a4-0ea889269f38,Estou gostando muito do produto.,i am enjoying the product very much
350,smart tv,Smart Tv 43'' 4k Uhd Crystal Alexa 43au7700 Samsung Bivolt,https://produto.mercadolivre.com.br/MLB-1848066223-smart-tv-43-4k-uhd-crystal-alexa-43au7700-samsung-bivolt-_JM#position=45&search_layout=grid&type=item&tracking_id=21a99236-66af-4f01-89a4-0ea889269f38,Produto mro bom melhor tv do mercado.,good mro product best tv on the market
351,smart tv,Smart Tv 32'' Hd Led Roku Tv Hdmi Ptv32g70rch Philco Bivolt,https://produto.mercadolivre.com.br/MLB-2028532865-smart-tv-32-hd-led-roku-tv-hdmi-ptv32g70rch-philco-bivolt-_JM#position=46&search_layout=grid&type=item&tracking_id=21a99236-66af-4f01-89a4-0ea889269f38,Produto de boa qualidade.,good quality product
352,smart tv,Smart Tv 50'' Crystal 4k Uhd 50au7700 Samsung Bivolt,https://produto.mercadolivre.com.br/MLB-1848072797-smart-tv-50-crystal-4k-uhd-50au7700-samsung-bivolt-_JM#position=49&search_layout=grid&type=item&tracking_id=21a99236-66af-4f01-89a4-0ea889269f38,Super ameiiiii minha tv obrigadoo superou minhas expectativas.,super love my tv thank you exceeded my expectations
353,smart tv,Smart Box Android Tv Izy Play Intelbras Conversor Smart Tv,https://produto.mercadolivre.com.br/MLB-1562538143-smart-box-android-tv-izy-play-intelbras-conversor-smart-tv-_JM#position=19&search_layout=grid&type=item&tracking_id=e34f3af4-07a8-4412-9e95-352dc7b094ae,Muito bom exelente.,very good excellent
354,smart tv,Smart Tv 50'' Crystal 4k Uhd 50au7700 Samsung Bivolt,https://produto.mercadolivre.com.br/MLB-1848072797-smart-tv-50-crystal-4k-uhd-50au7700-samsung-bivolt-_JM#position=49&search_layout=grid&type=item&tracking_id=21a99236-66af-4f01-89a4-0ea889269f38,"Gostei muito, tv muito boa excelente.",i liked it very much very good tv excellent
355,smart tv,Smart Tv 50'' Crystal 4k Uhd 50au7700 Samsung Bivolt,https://produto.mercadolivre.com.br/MLB-1848072797-smart-tv-50-crystal-4k-uhd-50au7700-samsung-bivolt-_JM#position=49&search_layout=grid&type=item&tracking_id=21a99236-66af-4f01-89a4-0ea889269f38,Excelente com bom custo/beneficio.,excellent with good costbenefit
356,smart tv,Smart Tv 32'' Hd Led Roku Tv Hdmi Ptv32g70rch Philco Bivolt,https://produto.mercadolivre.com.br/MLB-2028532865-smart-tv-32-hd-led-roku-tv-hdmi-ptv32g70rch-philco-bivolt-_JM#position=46&search_layout=grid&type=item&tracking_id=21a99236-66af-4f01-89a4-0ea889269f38,"Otima e linda amei, tecnologia maravilhosa!' recomendo.",great and beautiful loved wonderful technology recommend
357,smart tv,Smart Tv 50'' Crystal 4k Uhd 50au7700 Samsung Bivolt,https://produto.mercadolivre.com.br/MLB-1848072797-smart-tv-50-crystal-4k-uhd-50au7700-samsung-bivolt-_JM#position=49&search_layout=grid&type=item&tracking_id=21a99236-66af-4f01-89a4-0ea889269f38,"Amei a televisao, controle bacana, aparelho facil de usar.",i loved the television nice control easytouse device
358,smart tv,Smart Box Android Tv Izy Play Intelbras Conversor Smart Tv,https://produto.mercadolivre.com.br/MLB-1562538143-smart-box-android-tv-izy-play-intelbras-conversor-smart-tv-_JM#position=19&search_layout=grid&type=item&tracking_id=e34f3af4-07a8-4412-9e95-352dc7b094ae,Muito bom pratico e facil de usar valeu apena comprar.,very good practice and easy to use was worth buying
359,smart tv box,Teclado Gamer Semi Mecânico Led Rgb Abnt2 Usb Pc Ps4 Xbox,https://produto.mercadolivre.com.br/MLB-2142810669-teclado-gamer-semi-mecnico-led-rgb-abnt2-usb-pc-ps4-xbox-_JM#position=40&search_layout=grid&type=item&tracking_id=3460296d-2f77-465c-a6eb-55f84696464c,Excelente qualidade.,excellent quality
360,smart tv box,Smart Box Tv Aquário 4k Netflix Youtube Wifi Rom 8gb Ram 1gb,https://produto.mercadolivre.com.br/MLB-1798826083-smart-box-tv-aquario-4k-netflix-youtube-wifi-rom-8gb-ram-1gb-_JM#position=31&search_layout=grid&type=item&tracking_id=e34f3af4-07a8-4412-9e95-352dc7b094ae,Eu recomendo o produto muito bom.,i recommend the product very well
361,smart tv box,Tv Box 4k Wifi 5g 128gb Interna 8gb Ram Última Geração,https://produto.mercadolivre.com.br/MLB-2026743163-tv-box-4k-wifi-5g-128gb-interna-8gb-ram-ultima-geraco-_JM#position=20&search_layout=grid&type=item&tracking_id=e34f3af4-07a8-4412-9e95-352dc7b094ae,Aparelho muito bom.,very good device
362,smart tv box,Smart Box Pró Eletronic Smartpro Prosb-3000/16 Gb M.rom 4khd,https://produto.mercadolivre.com.br/MLB-2862286838-smart-box-pro-eletronic-smartpro-prosb-300016-gb-mrom-4khd-_JM#position=29&search_layout=grid&type=item&tracking_id=e34f3af4-07a8-4412-9e95-352dc7b094ae,Achei excelente.,i found it excellent
363,smart tv box,Console Xbox Series S Microsoft Xbox 512gb Standard Branco,https://produto.mercadolivre.com.br/MLB-2663123981-console-xbox-series-s-microsoft-xbox-512gb-standard-branco-_JM#position=33&search_layout=grid&type=item&tracking_id=56de80ee-d4d5-4435-82b0-c5c14ba6f313,Por enquanto top.,for now top
364,smart tv box,Console Xbox Series S Microsoft Xbox 512gb Standard Branco,https://produto.mercadolivre.com.br/MLB-2663123981-console-xbox-series-s-microsoft-xbox-512gb-standard-branco-_JM#position=33&search_layout=grid&type=item&tracking_id=56de80ee-d4d5-4435-82b0-c5c14ba6f313,Muito bom.,very good
365,smart tv box,Console Xbox Series S Microsoft Xbox 512gb Standard Branco,https://produto.mercadolivre.com.br/MLB-2663123981-console-xbox-series-s-microsoft-xbox-512gb-standard-branco-_JM#position=33&search_layout=grid&type=item&tracking_id=56de80ee-d4d5-4435-82b0-c5c14ba6f313,"Produto original.
Lacrado.
Novo.","original product
sealed
new"
366,smart tv box,Receptor Tv Box Smart Proeletronic 2.0gb 7.1 Full Hd 4k,https://produto.mercadolivre.com.br/MLB-1385510119-receptor-tv-box-smart-proeletronic-20gb-71-full-hd-4k-_JM#position=38&search_layout=grid&type=item&tracking_id=e34f3af4-07a8-4412-9e95-352dc7b094ae,Funcionou dentro daquilo que era previsto. As pilhas descarregaram com menos de 1 semana de uso.,it worked within what was expected batteries discharged with less than 1 week of use
367,smart tv box,Smart Box Tv Aquário 4k Netflix Youtube Wifi Rom 8gb Ram 1gb,https://produto.mercadolivre.com.br/MLB-1798826083-smart-box-tv-aquario-4k-netflix-youtube-wifi-rom-8gb-ram-1gb-_JM#position=31&search_layout=grid&type=item&tracking_id=e34f3af4-07a8-4412-9e95-352dc7b094ae,"Produto de excelencia, indico para todos do ml.",product of excellence i recommend it to everyone in the ml
368,smart tv box,Smart Box Tv Aquário 4k Netflix Youtube Wifi Rom 8gb Ram 1gb,https://produto.mercadolivre.com.br/MLB-1798826083-smart-box-tv-aquario-4k-netflix-youtube-wifi-rom-8gb-ram-1gb-_JM#position=31&search_layout=grid&type=item&tracking_id=e34f3af4-07a8-4412-9e95-352dc7b094ae,Muito bom.,very good
369,smartphone,Smartphone Moto E13 32gb Tela 6.5'' 2gb Ram Grafite Motorola,https://produto.mercadolivre.com.br/MLB-3140442935-smartphone-moto-e13-32gb-tela-65-2gb-ram-grafite-motorola-_JM#position=54&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,"Muito bom, recomendo.",very good i recommend
370,smartphone,"Smartphone Motorola Moto G22 Dual 6,5 128gb 4gb Ram Azul",https://produto.mercadolivre.com.br/MLB-2660980219-smartphone-motorola-moto-g22-dual-65-128gb-4gb-ram-azul-_JM#position=48&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,Perfeito eu compraria com certeza meu marido as amou.,perfect i would definitely buy my husband loved them
371,smartphone,Smartphone Samsung Galaxy A14 Dual 6.6 128gb Preto 4gb Ram,https://produto.mercadolivre.com.br/MLB-3315181641-smartphone-samsung-galaxy-a14-dual-66-128gb-preto-4gb-ram-_JM#position=46&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,Aparelho maravilhoso!!!.,wonderful device
372,smartphone,"Smartphone Motorola Moto G22 Dual 6,5 128gb 4gb Ram Azul",https://produto.mercadolivre.com.br/MLB-2660980219-smartphone-motorola-moto-g22-dual-65-128gb-4gb-ram-azul-_JM#position=48&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,"Muito bom,gostei.",very good i liked it
373,smartphone,Smartphone Samsung Galaxy A14 Dual 6.6 128gb Preto 4gb Ram,https://produto.mercadolivre.com.br/MLB-3315181641-smartphone-samsung-galaxy-a14-dual-66-128gb-preto-4gb-ram-_JM#position=46&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,Eu achei o produto excelente super recomendo pessoal.,i found the product excellent super recommend personal
374,smartphone,Smartphone Samsung Galaxy A14 Dual 6.6 128gb Preto 4gb Ram,https://produto.mercadolivre.com.br/MLB-3315181641-smartphone-samsung-galaxy-a14-dual-66-128gb-preto-4gb-ram-_JM#position=46&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,E um celular muito bom.,and a very good cell phone
375,smartphone,"Smartphone Motorola Moto G22 Dual 6,5 128gb 4gb Ram Azul",https://produto.mercadolivre.com.br/MLB-2660980219-smartphone-motorola-moto-g22-dual-65-128gb-4gb-ram-azul-_JM#position=48&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,Muito bom super recomendo e do jeito que eu esperava.,very good super recommend and the way i expected
376,smartphone,"Smartphone Motorola Moto G22 Dual 6,5 128gb 4gb Ram Azul",https://produto.mercadolivre.com.br/MLB-2660980219-smartphone-motorola-moto-g22-dual-65-128gb-4gb-ram-azul-_JM#position=48&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,"Muito bom, ameiii.",very good ameiii
377,smartphone,"Smartphone Motorola Moto G22 Dual 6,5 128gb 4gb Ram Azul",https://produto.mercadolivre.com.br/MLB-2660980219-smartphone-motorola-moto-g22-dual-65-128gb-4gb-ram-azul-_JM#position=48&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,Ele superou minhas expectativas. Amei.,my expectations were exceeded 
378,smartphone,"Smartphone Motorola Moto G22 Dual 6,5 128gb 4gb Ram Azul",https://produto.mercadolivre.com.br/MLB-2660980219-smartphone-motorola-moto-g22-dual-65-128gb-4gb-ram-azul-_JM#position=48&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,"Muito bom, mas da umas travadinhas apenas no instagram!.",very good but give a few bites only on instagram
379,smartphone,"Smartphone Motorola Moto G22 Dual 6,5 128gb 4gb Ram Azul",https://produto.mercadolivre.com.br/MLB-2660980219-smartphone-motorola-moto-g22-dual-65-128gb-4gb-ram-azul-_JM#position=48&search_layout=stack&type=item&tracking_id=4703b69b-1b0f-4cc2-b281-a641f81b3281,Minha filha amou o celular veio tudo ok.,my daughter loved the phone came all ok
380,smartwatch,Relógio Smartwatch Android Ios Inteligente D20 Bluetooth Nfe,https://produto.mercadolivre.com.br/MLB-1693146624-relogio-smartwatch-android-ios-inteligente-d20-bluetooth-nfe-_JM#position=23&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,Uma semana e o produto parou de funcionar.,a week later the product stopped working
381,smartwatch,Relógio Smartwatch Masculino Feminino X8 Ultra Nfc 8 Series,https://produto.mercadolivre.com.br/MLB-3042799504-relogio-smartwatch-masculino-feminino-x8-ultra-nfc-8-series-_JM#position=21&search_layout=stack&type=item&tracking_id=40f5ebc7-fb10-40cc-8675-f0e21b938253,Adorei vale muito a pena.,i loved it its worth it
