,pesquisa,titulo,link,comentario,comentario_ingles
407,ssd ,SSD Kingston NV2 2TB NVMe M.2 2280 (Leitura até 3500MB/s e Gravação até 2800MB/s),https://www.amazon.com.br/dp/B0BDTC589G,Produto original e conforme anunciado. Excelente. Instalado e operacional.,original product and as advertised excellent installed and operational
408,ssd ,SSD Crucial P3 1TB NVMe PCIe M.2 2280 - CT1000P3SSD8,https://www.amazon.com.br/dp/B0B25LZGGW,Comprei para fazer upgrade de storage de um Macbook Pro Early 2015 e funcionou perfeitamente.,i bought it to upgrade storage for a macbook pro early 2015 and it worked perfectly
409,ssd ,"SSD Adata SU650 480GB SATA III 2.5""",https://www.amazon.com.br/dp/B07HB4YSWD,Funcionando perfeitamente,its working perfectly
410,ssd ,"Western Digital WD Green PC SN350 NVMe SSD 240GB, PRETO, WDS240G2G0C",https://www.amazon.com.br/dp/B093QL56WR,"Qualidade garantida, instalei no meu notebook Eno mesmo ficou como novo",quality guaranteed i installed it on my notebook eno same stayed as new
411,ssd ,"SSD PATRIOT BURST 240GB 2,5"" SATA 3 - PBE240GS25SSDR",https://www.amazon.com.br/dp/B08LK8ZYJ1,compra com bom custo e beneficio,purchase with good cost and benefit
412,ssd ,"Hd Ssd 1tb Crucial Sata 3 2.5"" Bx500 Ct1000bx500ssd1",https://www.amazon.com.br/dp/B07YD579WM,Entrega o prometido. Muito bom,delivery as promised very good
413,ssd ,SSD Kingston NV2 1TB NVMe M.2 2280 (Leitura até 3500MB/s e Gravação até 2100MB/s),https://www.amazon.com.br/dp/B0BBWH1R8H,"Recomendo o produto o mesmo veio tudo certinho com Nota Fiscal na embalagem, Funcionando 100% o mesmo acabou chegando  antes do prazo de entrega. Recomendo muito o produto",i recommend the product the same came all right with invoice on the packaging working 100 the same ended up arriving  before the delivery time i highly recommend the product
414,ssd ,"Somnambulist SSD 1TB SATA III 6GB/S Interno Disco Rígido Unidade De Estado Sólido De 2,5”7mm 3D NAND Chip Até 520 Mb/s Para Atualizar Computadores Laptop e Desktop (dragão negro 1tb)",https://www.amazon.com.br/dp/B0B3MLPZLY,Gostei muito ficou tudo independente.,i liked it very much everything was independent
415,tablet,Tablet Multilaser Frozen Quad Core 32GB Tela 7 Polegadas Lilás – NB370,https://www.amazon.com.br/dp/B09BP1712Q,Minha sobrinha ficou com sorriso de orelha a orelha,my niece smiled from ear to ear
416,tablet,Tablet Moto Tab G70 Wi-Fi - Aqua Platinum - 64 GB,https://www.amazon.com.br/dp/B09X263V77,Muito bom! Podem comprar sem medo!,very good you can buy without fear
417,tablet,Tablet Samsung Galaxy S6 Lite Sm-P619 128gb Cinza 4gb Ram,https://www.amazon.com.br/dp/B0B99L6FXQ,"Terrível.",terrible
418,tablet,Tablet Multilaser M7 Wi-Fi 1+32GB Quad Core Android 11 Branco - NB356,https://www.amazon.com.br/dp/B097FCL7GG,Chegou antes do prazo,arrived before deadline
419,tablet,"Tablet Positivo Tab Q10 (2° Geração) 2GB 64GB, Android 11 Go, Tela 10,1” HD IPS, Wifi - T2050",https://www.amazon.com.br/dp/B0BCX88XVW,"Comprei um tablet Positivo Q10 novo, mas aparentemente a tela tem muitos pequenos riscos o que me incomodaram por ser um produto novo. Gostaria que a positivo se manifestasse.",i bought a new positivo q10 tablet but apparently the screen has many small scratches which bothered me because it is a new product i would like the positive to come out
420,tablet,"Tablet Positivo Tab Q10 (2° Geração) 2GB 64GB, Android 11 Go, Tela 10,1” HD IPS, Wifi - T2050",https://www.amazon.com.br/dp/B0BCX88XVW,Nao reconhece o chip,does not recognize the chip
421,tablet,Tablet Multilaser M7 Wi-Fi 1+32GB Quad Core Android 11 Branco - NB356,https://www.amazon.com.br/dp/B097FCL7GG,"Aparelho de boa qualidade, chegou no prazo.",good quality device arrived on time
422,tablet,"Tablet VAIO TL10 8GB 128GB Octa-Core, Tela 10.4” 2K, 4G WiFi, Câmera 8MP + Selfie 5MP, 7000 mAh, Android 13, com Teclado de Conexão Inteligente – Preto",https://www.amazon.com.br/dp/B0BZQKVC7J,Produto atende as necessidades. Muito bom,product meets the needs very good
423,tablet,Tablet Multilaser Frozen Quad Core 32GB Tela 7 Polegadas Lilás – NB370,https://www.amazon.com.br/dp/B09BP1712Q,Comprei pra minha filha! satisfeitaTudo dentro do esperado.,i bought it for my daughter satisfied everything within the expected
424,tablet,Tablet Samsung Galaxy S6 Lite Sm-P619 128gb Cinza 4gb Ram,https://www.amazon.com.br/dp/B0B99L6FXQ,Excelente produto,excellent product 
425,tablet,Tablet Moto Tab G70 Wi-Fi - Aqua Platinum - 64 GB,https://www.amazon.com.br/dp/B09X263V77,Gostei de tudo!,i liked everything
426,tablet,TABLET PTB10RSG 3G Bivolt,https://www.amazon.com.br/dp/B089T3Q2VB,Trava muito. Lento nos comandos,it locks a lot slow on commands
427,tapete,"Tapete Sala, Quarto Peludo Felpudo Macio e Luxuoso 2,00m x 1,50m – Bege Mesclado.",https://www.amazon.com.br/dp/B08CTKHHVJ,"Perfeito, bem grande e mega fofinho. Recomendo!",perfect very big and mega cute i recommend it
428,tapete,"Tapete Sala, Quarto Peludo Felpudo Macio e Luxuoso 2,00m x 1,50m – Bege Mesclado.",https://www.amazon.com.br/dp/B08CTKHHVJ,"Gostei muito do tapete, tamanho e a quantidade valem a Pena. Satisfeita",i really liked the carpet size and quantity are worth it satisfied
429,tapete,"Tapete Sala Jaquard Geométrico Antiderrapante Ladrilho Preto 2,00 x 1,40 Quarto Escritório",https://www.amazon.com.br/dp/B0B132KF13,"Tapete fino, mais liso do que imaginei mas o antiderrapante na parte debaixo compensa e ficou muito bonito!",thin carpet smoother than i imagined but the nonslip on the bottom makes up for it and it looks very beautiful
430,tapete,"Kapazi, Tapete Allegro, 40 x 60cm",https://www.amazon.com.br/dp/B076KKKRPM,"Bem bom pra colocar na porta da sala,amei veio 2",very good to put on the door of the roomloved came 2
431,tapete,"Tapete Carpete Para Sala 1,50 x 2,00 Fácil De Limpar CINZA",https://www.amazon.com.br/dp/B09CZCSH6H,Acabamento bom demais,finish too good
432,tapete,"Tapete Felpudo Macio pelos alto 1,00 x 1,50 BRANCO",https://www.amazon.com.br/dp/B09D12STMB,Super recomendo,i highly recommend it
433,tapete,"Tapete Carpete Para Sala 1,50 x 2,00 Fácil De Limpar CINZA",https://www.amazon.com.br/dp/B09CZCSH6H,Gostei muito do tamanho e da cor.,i really liked the size and color
434,tapete,"Tapete Felpudo Macio pelos alto 1,00 x 1,50 BRANCO",https://www.amazon.com.br/dp/B09D12STMB,Lindo e duradouro,beautiful and longlasting
435,tapete,"Tapete Sala, Quarto Peludo Felpudo Macio e Luxuoso 2,00m x 1,50m – Bege Mesclado.",https://www.amazon.com.br/dp/B08CTKHHVJ,Gostei da maciez,i like the softness
436,tapete,"Tapete Carpete Para Sala 1,50 x 2,00 Fácil De Limpar CINZA",https://www.amazon.com.br/dp/B09CZCSH6H,Produto em perfeito estado muito bom,product in perfect very good condition
437,tapete,"Kapazi, Tapete Allegro, 40 x 60cm",https://www.amazon.com.br/dp/B076KKKRPM,Como na foto,as in the photo
438,tapete,Tapete Quarto Casal Grande 200 x 140 Tear Rústico 100% Algodão Colorido Cru,https://www.amazon.com.br/dp/B08XZNGNHR,"Lindo, tecido otimo",beautiful great fabric
439,teclado,Redragon TECLADO MECANICO GAMER FIZZ RGB BRANCO SWITCH MARROM,https://www.amazon.com.br/dp/B0B6KV6TMT,Produto de qualidade.,quality product
440,teclado,"Teclado com fio USB Logitech K120, Resistente à Respingos, Barra de Espaço Curva, Compatível com PC e Notebook, Layout ABNT2",https://www.amazon.com.br/dp/B074WL3ZHZ,MUITO MACIO E GOSTOSO DE DIGITAR. ESTOU SATISFEITA COM MINHA COMPRA.,very soft and nice to type i am satisfied with my purchase
441,teclado,Teclado Bluetooth Universal sem Fio Ipad Iphone Computador Android Mac Note,https://www.amazon.com.br/dp/B07WHVT9GJ,Gostei do teclado. Tem uma boa qualidade e funciona perfeitamente no Mac.,i like the keyboard it has a good quality and works perfectly on mac
442,teclado,Teclado TSI50 Sem Fio Preto Intelbras,https://www.amazon.com.br/dp/B09Y9C7G1C,Silencioso e funciona super bem. So eh grandinho mas isso nao eh problema. Otimo!,quiet and works super well hes a big boy but thats not a problem
443,teclado,Teclado Multimídia Dell KB216 - em Português,https://www.amazon.com.br/dp/B01JUIDMF2,produto me surpreendeu,product surprised me
444,teclado,"Teclado Mecânico Gamer Logitech G PRO com Layout US, RGB LIGHTSYNC, Design TKL, Cabo Destacável e Switch Exclusivo GX Blue Clicky",https://www.amazon.com.br/dp/B07QQB9VCV,"um absurdo de teclado, atendeu todas as expectativas.",a keyboard nonsense met all expectations
445,teclado,Teclado Mecânico Gamer Redragon Kumara RGB Switch Outemu Brown ABNT2 - K552RGB-1 (BROWN),https://www.amazon.com.br/dp/B078PKJB28,Veio funcionado perfeitamente. N tenho nada a reclamar :),it came working perfectly i have nothing to complain about 
446,teclado,"Combo Teclado e Mouse com fio USB Logitech MK120 com Design Confortável, Durável e Resistente à Respingos, USB e Layout ABNT2",https://www.amazon.com.br/dp/B074WKLRYT,"Teclado suave e de boa qualidade, indico esse produto e o mouse.",soft and good quality keyboard i indicate this product and the mouse
447,teclado,Teclado Gamer Semi Mecânico Multimídia Led Rgb Qwerty Antighosting Usb para Pc Notebook Xbox Series X S Ps4 Ps5,https://www.amazon.com.br/dp/B09JPDJ956,"Bom, compacto, elegante.",good compact elegant
448,teclado,Teclado Gamer Spider GK706 ABNT2 Fortrek,https://www.amazon.com.br/dp/B07X1VFBNX,"Teclado muito bom e macio, pouco barulho",very good and soft keyboard little noise
449,teclado,Kit Teclado + Mouse Gamer 6400 DPI Ranger RGB Rainbow Grafite Fortrek,https://www.amazon.com.br/dp/B08DCNGKR3,"Bem legal, colorido e funciona perfeitamente.",very cool colorful and works perfectly
450,teclado,Teclado Multilaser Slim Standard Usb Preto Tc065,https://www.amazon.com.br/dp/B017KR5A4Q,"Produto bom, funciona direitinho",good product works well
451,tenis,Tênis Daytona Coca-Cola Shoes Feminino,https://www.amazon.com.br/dp/B08YQ7P4CJ,Produto muito bom,a very good product
452,tenis,"Tênis Tenis Fila Nest Feminino, Fila, feminino",https://www.amazon.com.br/dp/B0BLH3CW4Y,"Leve, Lindo, Veste super bem,recomendo",light beautiful dress super wellrecommend
453,tenis,Kit Tênis Masculino de Corrida e Caminhada + Óculos de Sol Madeirado e Relógio,https://www.amazon.com.br/dp/B0BTF88MBB,Produto de qualidade,quality product
454,tenis,"Tênis Celeste, Olympikus, Feminino",https://www.amazon.com.br/dp/B0B4PBCYH2,confortavel e de otima qualidade,comfortable and of excellent quality
455,tenis,"Tênis Blend Basic, Coca-Cola Shoes, adulto-unissex",https://www.amazon.com.br/dp/B0BLT8D6QK,"Veste bem ,o que eu espervesperava do produto se cumpriu . Satisfeita.",dress well what i expected from the product has been fulfilled  satisfied
456,tenis,"Tênis Blend Basic, Coca-Cola Shoes, adulto-unissex",https://www.amazon.com.br/dp/B0BLT8D6QK,"Produto de qualidade, conforto, lindo.Entrega dentro do prazo",quality product comfort gorgeousdelivery on time
457,tenis,"Tênis Rainha, Mont Car III, Unissex",https://www.amazon.com.br/dp/B08JMXTXZB,"Creio que esperava mais da marca, ok apenas.",i think i expected more from the brand okay
458,tenis,Kit Tênis Masculino de Corrida e Caminhada + Óculos de Sol Madeirado e Relógio,https://www.amazon.com.br/dp/B0BTF88MBB,"Gostei bem leve e macio,",i liked it very light and soft
459,tenis,"Tênis Fila Perfect Fit, Masculino",https://www.amazon.com.br/dp/B095VPXJ6P,ameiii a compra,love the purchase
460,tenis,"Tênis Casual VL 2500, Rainha, Masculino",https://www.amazon.com.br/dp/B084ZQ55Y4,Muito bom. Cumpriu as expectativas.,very good youve lived up to your expectations
461,tenis,"Tênis Tenis Fila Nest Feminino, Fila, feminino",https://www.amazon.com.br/dp/B0BLH3CW4Y,"Conforme o pedido. Produto com a qualidade Fila, produzido no Brasil.",as per request product with fila quality produced in brazil
462,ventilador,"Ventilador de Mesa Oscilante, Turbo 6 Pás Premium, Preto, 30cm, 220v, Ventisol",https://www.amazon.com.br/dp/B074JGZV51,Ventilador muito bom.,very good fan
463,ventilador,Ventilador de Mesa Arno Ultra Silence Force Desmontável Bluetooth VDBT 127V,https://www.amazon.com.br/dp/B09DRPP2BX,"Ventilador eficiente, silencioso e moderno. Superou minhas expectativas!",efficient quiet and modern fan you exceeded my expectations
464,ventilador,"Ventilador Cadence Eros Turbo, 220V Preto e Azul, VTR409",https://www.amazon.com.br/dp/B08GYHB4SJ,Gostei bastante,i liked it a lot
465,ventilador,"Ventilador de Mesa Mini, 20cm, 220v, Ventisol",https://www.amazon.com.br/dp/B07N7VY7Q5,Atendeu as necessidades!,it met the needs
466,ventilador,"Ventilador de Mesa Mondial 220V, 30cm, 6 pás, Super Power - VSP-30-W",https://www.amazon.com.br/dp/B09B159RYL,"Ele funciona bem, mas faz barulho.",it works well but it makes noise
467,ventilador,"Ventilador Mondial, Turbo 8 Pás - 40cm, 110V, Preto, 140W - VTX-40-8P PRETO/PRATA 110V",https://www.amazon.com.br/dp/B07YL7P5XY,Gostei muito,awfull
468,ventilador,Ventilador Osc Parede monta facil 50cm 6p preto 220v preium ventisol,https://www.amazon.com.br/dp/B09CLDKN7L,"Foi instalado na varanda, onde ficamos muito!Atendeu plenamente e ficamos muito satisfeitos!",it was installed on the balcony where we stayed a lotyou have fully complied and we are very pleased
469,ventilador,"Ventilador Britânia BVT30 turbo,127V,Preto, 3 velocidades, Hélice de 6 pás",https://www.amazon.com.br/dp/B07K1MC7GQ,Comprei achei que fosse de 40 mais gostei dele venta bem.,i bought it i thought it was 40 but i liked it sells well
470,ventilador,"Ventilador Mondial, Turbo 8 Pás - 40cm, 110V, Preto, 140W - VTX-40-8P PRETO/PRATA 110V",https://www.amazon.com.br/dp/B07YL7P5XY,Boa velocidade. Compacto e silencioso.,good speed compact and quiet
471,ventilador,"Ventilador de Mesa Mondial 220V, 40cm, 6 pás, Super Power - VSP-40-B",https://www.amazon.com.br/dp/B09B15RWPS,Muinto bom e cumprir oq promete,very good and fulfill what it promises
472,ventilador,"Ventilador de Mesa Mondial 110V, 30cm, 6 pás, Super Power - VSP-30-AP",https://www.amazon.com.br/dp/B09B15SPNZ,"Apesar de pequeno, ventila bem!",although small it ventilates well
473,ventilador,"Ventilador de Mesa Mini, 20cm, 220v, Ventisol",https://www.amazon.com.br/dp/B07N7VY7Q5,"Ventilador pequeno e forte, trabalha super bem mesmo sendo pequeno.Esta me ajudando muito",small and strong fan works super well even though it is small this helps me a lot
474,vestido,Saída de Praia Vira Vestido Canga Plus Size e Slim,https://www.amazon.com.br/dp/B09S5KXVNG,Gostei. Mas devia ter demonstrado como dobrar,i liked it but i should have shown you how to bend it
475,vestido,Vestido Feminino Midi Canelado de Alcinha - Vestido Casual de Verão Tubinho Midi de Alcinha - Moda Verão Feminina - Vicbela,https://www.amazon.com.br/dp/B08K3KNQKC,"Pedi um GG pq estou gestante e apesar do vestido ter dado em mim, o tamanho parece ser de M.",i ordered a gg because im pregnant and although the dress gave me the size seems to be m
476,vestido,Vestido Feminino Midi Canelado de Alcinha - Vestido Casual de Verão Tubinho Midi de Alcinha - Moda Verão Feminina - Vicbela,https://www.amazon.com.br/dp/B08K3KNQKC,Gostei do vestido. Chegou no prazo e conforme esperado.,i liked the dress it arrived on time and as expected
